CustomerKey,CustomerCode,FirstName,LastName,Education,Occupation,GeographyKey
18845,CS617,Unknown,Unknown,Unknown,Unknown,112
265,11264,Eduardo,Martin,Partial College,Professional,80
275,11274,Kyle,Foster,Graduate Degree,Management,8
6134,17133,Lucas,Kelly,Bachelors,Management,47
15279,26278,Jon,Wu,Partial College,Clerical,92
6103,17102,Andres,Goel,High School,Manual,68
10500,21499,Bailey,Ramirez,Partial College,Professional,21
9370,20369,Trevor,Barnes,Partial High School,Skilled Manual,75
6139,17138,Melanie,Jenkins,Bachelors,Management,44
15284,26283,Jeremiah,Diaz,Graduate Degree,Skilled Manual,35
9375,20374,Fernando,Adams,Partial High School,Skilled Manual,22
9386,20385,Jason,Patterson,Graduate Degree,Management,83
8922,19921,Cara,Cai,Bachelors,Management,107
8925,19924,Douglas,Perez,Partial High School,Professional,69
8926,19925,Madison,Jenkins,Partial College,Professional,106
11564,22563,Darren,Weber,Partial College,Manual,108
11566,22565,Brenda,Subram,Bachelors,Clerical,59
6708,17707,Mindy,Deng,Bachelors,Manual,96
1846,12845,Angela,Torres,Bachelors,Skilled Manual,97
2542,13541,Ashlee,Xu,Graduate Degree,Clerical,96
15865,26864,Christine,Sutton,Partial College,Clerical,59
15873,26872,Wyatt,Hughes,Partial College,Clerical,72
15875,26874,Jorge,Zhang,Partial College,Clerical,59
15876,26875,Bobby,Perez,Partial College,Clerical,107
15879,26878,Madeline,Roberts,High School,Manual,94
15881,26880,Heather,Xu,High School,Manual,65
6705,17704,Nelson,Moreno,Graduate Degree,Manual,101
15880,26879,Shannon,Lin,High School,Manual,59
2541,13540,Paula,Ortega,Graduate Degree,Clerical,72
15874,26873,Ann,Suri,Partial College,Clerical,62
9707,20706,Haley,Gonzalez,Bachelors,Professional,56
9710,20709,Samuel,Evans,Bachelors,Professional,23
9733,20732,Joshua,Walker,Partial College,Clerical,89
9736,20735,Caitlin,Cooper,Graduate Degree,Skilled Manual,86
15184,26183,Allen,Arthur,Partial High School,Clerical,2
15185,26184,Louis,Lal,Partial High School,Clerical,53
15249,26248,Thomas,Lewis,Partial High School,Clerical,78
15250,26249,Thomas,Ross,High School,Clerical,1
15251,26250,Miguel,Simmons,High School,Clerical,52
15254,26253,Dalton,Wright,Partial High School,Clerical,81
15252,26251,Cedric,Huang,High School,Clerical,41
9708,20707,Danielle,Stewart,Bachelors,Professional,38
9734,20733,Sheena,Luo,Partial College,Clerical,53
10915,21914,Emily,Brown,Partial High School,Manual,94
11702,22701,Anne,Navarro,High School,Manual,113
17389,28388,Sheila,Rowe,Partial High School,Manual,93
17692,28691,Alejandro,Andersen,Bachelors,Clerical,60
17699,28698,Kristina,Madan,Partial College,Manual,105
17700,28699,Leah,Lu,Bachelors,Clerical,95
17706,28705,Ashley,Powell,Partial College,Manual,70
17707,28706,Reginald,Ashe,Partial College,Manual,62
17711,28710,Tyrone,Vazquez,High School,Manual,71
17727,28726,Kelli,Liang,Partial High School,Manual,113
17745,28744,Jenny,Xu,High School,Manual,62
17370,28369,Carolyn,Moreno,High School,Manual,62
17375,28374,Ruben,Vance,Partial High School,Manual,57
17382,28381,Cedric,Tang,High School,Manual,62
17383,28382,Roberto,Ortega,High School,Manual,113
17384,28383,Lacey,Zhou,High School,Manual,57
17401,28400,Cedric,Anand,Partial College,Clerical,62
17405,28404,Whitney,Raman,Partial College,Clerical,114
17689,28688,Margaret,Ye,Bachelors,Clerical,100
11701,22700,Gina,Serrano,Partial High School,Manual,62
17410,28409,Bonnie,Rai,High School,Manual,62
15830,26829,Morgan,Evans,Bachelors,Clerical,67
15868,26867,Danny,Romero,Bachelors,Skilled Manual,93
13545,24544,Kellie,Romero,Partial College,Professional,62
13549,24548,Crystal,Liu,Bachelors,Management,60
13563,24562,Ricky,Rubio,Partial College,Professional,57
13564,24563,Adriana,Rodriguez,Partial College,Professional,106
13565,24564,Johnny,Andersen,Bachelors,Management,65
13566,24565,Theodore,Navarro,Partial College,Professional,109
13581,24580,Wesley,Zhao,Partial High School,Professional,97
12903,23902,Julie,Kumar,Bachelors,Clerical,62
12904,23903,Harold,Subram,Bachelors,Clerical,69
12911,23910,Gabriel,Perry,Partial High School,Manual,69
12913,23912,Arthur,Sanchez,High School,Manual,106
12915,23914,Tonya,Sharma,High School,Manual,71
9575,20574,Brett,Patel,Partial College,Professional,107
9585,20584,Molly,Schmidt,Partial College,Professional,93
9592,20591,Kara,Tang,High School,Management,107
12906,23905,Jose,Zhang,Bachelors,Clerical,72
8238,19237,Kristy,Gomez,Graduate Degree,Skilled Manual,53
8239,19238,Isabella,West,Graduate Degree,Skilled Manual,79
8240,19239,Jeremy,Alexander,Graduate Degree,Skilled Manual,7
8241,19240,Theresa,Jimenez,Graduate Degree,Skilled Manual,2
8243,19242,Devin,Baker,Graduate Degree,Skilled Manual,30
8244,19243,James,Thomas,Graduate Degree,Skilled Manual,21
8245,19244,Sebastian,Ward,Graduate Degree,Skilled Manual,13
8246,19245,Isaiah,King,Graduate Degree,Skilled Manual,9
8394,19393,Miguel,Anderson,High School,Skilled Manual,40
8396,19395,Austin,Zhang,High School,Skilled Manual,55
8397,19396,Tammy,Prasad,High School,Skilled Manual,3
8398,19397,Terry,Shen,Bachelors,Professional,41
8399,19398,Dylan,Gonzales,Bachelors,Professional,34
8402,19401,Kyle,Hernandez,Graduate Degree,Professional,24
8403,19402,Jeremiah,Scott,Graduate Degree,Professional,42
8404,19403,Morgan,Cook,Graduate Degree,Professional,54
8406,19405,Abigail,Smith,Partial College,Skilled Manual,78
8407,19406,Brooke,Travers,Partial College,Skilled Manual,81
8409,19408,Taylor,Richardson,Partial College,Skilled Manual,40
8410,19409,Savannah,Allen,Partial College,Skilled Manual,6
8411,19410,Chloe,Adams,Partial College,Skilled Manual,47
8414,19413,Xavier,Kelly,Bachelors,Professional,29
8529,19528,Bailey,Hall,Partial College,Skilled Manual,3
8530,19529,Bailey,Parker,Graduate Degree,Professional,1
8531,19530,Lisa,Liang,Graduate Degree,Professional,15
8532,19531,John,Robinson,Graduate Degree,Professional,28
8534,19533,Vanessa,Long,Graduate Degree,Professional,43
8535,19534,Adrian,Torres,Graduate Degree,Professional,43
8536,19535,Alex,Mitchell,Graduate Degree,Professional,31
8539,19538,Connor,Hall,Partial College,Skilled Manual,83
10764,21763,Madison,Brown,High School,Professional,7
10766,21765,Nathaniel,Kelly,High School,Professional,25
10768,21767,Mariah,Ramirez,Bachelors,Management,2
10770,21769,Michele,Rubio,Bachelors,Management,30
10771,21770,Brandon,Thomas,Bachelors,Management,73
10773,21772,Sarah,Patterson,Bachelors,Management,77
10774,21773,Alyssa,Rogers,Bachelors,Management,3
10775,21774,Brian,James,Partial College,Professional,32
10776,21775,Sean,Ramirez,Partial College,Professional,9
10779,21778,Louis,Shen,Partial College,Professional,29
10780,21779,Maurice,Black,Partial College,Professional,30
10781,21780,Pedro,Gonzalez,Partial College,Professional,30
15256,26255,Cameron,Alexander,Partial High School,Clerical,76
15257,26256,Ronald,Rana,Partial High School,Clerical,92
15258,26257,Hector,Jimenez,Partial High School,Clerical,15
15259,26258,Angelica,Powell,Partial High School,Clerical,77
15261,26260,Ryan,Jackson,High School,Clerical,1
15262,26261,Brooke,Watson,Partial High School,Clerical,52
15263,26262,Hannah,Thompson,Partial High School,Clerical,89
15264,26263,Kaitlyn,Collins,Partial High School,Clerical,77
15274,26273,Chelsea,Suri,Partial High School,Clerical,29
15315,26314,Angel,Murphy,High School,Skilled Manual,38
15449,26448,Kara,Yuan,High School,Professional,53
15476,26475,Isabella,Gonzalez,High School,Professional,9
15477,26476,Jordan,Jai,Partial High School,Clerical,42
15481,26480,Jacqueline,Patterson,Partial High School,Clerical,56
15484,26483,Taylor,Ward,Partial High School,Skilled Manual,42
15545,26544,Riley,Ramirez,Partial College,Skilled Manual,84
15777,26776,Jenny,Guo,High School,Skilled Manual,16
15780,26779,Alexandra,Henderson,High School,Skilled Manual,56
15781,26780,Julia,Butler,High School,Skilled Manual,17
18847,CS619,Unknown,Unknown,Unknown,Unknown,45
18830,CS593,Unknown,Unknown,Unknown,Unknown,115
8408,19407,Sarah,Perry,Partial College,Skilled Manual,25
8538,19537,Michelle,Brooks,Partial College,Skilled Manual,87
15255,26254,Seth,Henderson,Partial High School,Clerical,3
15482,26481,Luke,Young,Partial High School,Skilled Manual,43
15776,26775,Riley,Bryant,High School,Skilled Manual,26
10777,21776,Daniel,Thompson,Partial College,Professional,82
10767,21766,Jesse,Baker,Bachelors,Management,2
8242,19241,Diane,Dominguez,Graduate Degree,Skilled Manual,41
8413,19412,Jaime,Chander,Graduate Degree,Professional,8
15260,26259,Hunter,Bryant,High School,Clerical,7
15275,26274,Jennifer,Wood,High School,Skilled Manual,74
15451,26450,Lauren,Ramirez,High School,Professional,81
10772,21771,Sheena,Shen,Bachelors,Management,24
8247,19246,Carlos,Campbell,Graduate Degree,Skilled Manual,80
8533,19532,Victoria,Brown,Graduate Degree,Professional,46
15737,26736,Lacey,Xu,High School,Professional,2
8540,19539,Latoya,Raji,Partial College,Skilled Manual,28
8543,19542,Robert,Allen,Graduate Degree,Professional,81
8544,19543,Evan,Torres,Graduate Degree,Professional,75
8545,19544,Katherine,Price,Graduate Degree,Professional,37
8548,19547,Lauren,Patterson,Bachelors,Professional,40
8549,19548,Kaitlyn,Howard,Bachelors,Professional,16
8550,19549,Kevin,Sharma,Bachelors,Professional,47
8552,19551,Samuel,Alexander,Graduate Degree,Professional,7
8553,19552,Margaret,Zhu,Graduate Degree,Professional,29
8635,19634,Gregory,Nath,High School,Skilled Manual,24
8636,19635,Dawn,Shan,High School,Skilled Manual,3
8637,19636,Jessica,Lee,High School,Skilled Manual,3
8644,19643,Jacqueline,Watson,High School,Skilled Manual,77
8655,19654,Richard,Alexander,High School,Skilled Manual,76
8656,19655,Cindy,Murphy,Partial College,Skilled Manual,26
8658,19657,Emily,Griffin,Bachelors,Management,73
8659,19658,Dylan,Russell,Bachelors,Management,5
8661,19660,Devin,Hill,Bachelors,Management,27
8664,19663,Alex,Allen,Partial College,Skilled Manual,92
16810,27809,Arianna,Sanchez,Bachelors,Skilled Manual,64
16824,27823,Joan,Gao,Bachelors,Skilled Manual,57
16903,27902,Carolyn,Alonso,Graduate Degree,Clerical,57
16938,27937,Kristine,Alvarez,Partial College,Professional,57
16942,27941,Margaret,Chen,Partial College,Professional,116
11477,22476,Shane,Martinez,High School,Manual,61
11478,22477,Kevin,Diaz,High School,Manual,106
11480,22479,Tammy,Malhotra,Bachelors,Skilled Manual,96
11482,22481,Erik,Ortega,Bachelors,Skilled Manual,93
11483,22482,Cassidy,Jenkins,Partial High School,Manual,59
11487,22486,Jimmy,Ruiz,High School,Manual,71
13042,24041,Chad,Tang,High School,Manual,64
16953,27952,Roy,Perez,High School,Professional,101
17377,28376,Eugene,Chen,Bachelors,Clerical,61
10809,21808,Amanda,Green,Partial College,Professional,42
10810,21809,Sydney,Thompson,Partial College,Professional,18
10812,21811,Olivia,Williams,Partial High School,Skilled Manual,28
10813,21812,Adrian,Bailey,High School,Professional,10
10815,21814,Noah,Edwards,High School,Professional,48
10901,21900,Robert,Jones,Partial College,Professional,3
7172,18171,Alejandro,Zeng,Partial College,Professional,93
7177,18176,Bradley,Kumar,Partial College,Management,105
7181,18180,Juan,Howard,High School,Management,106
7186,18185,Laura,Huang,Partial High School,Professional,105
8030,19029,Alicia,Andersen,High School,Professional,62
8031,19030,Marco,Arun,Partial College,Professional,98
8035,19034,Tabitha,Diaz,High School,Professional,72
8036,19035,Stanley,Schmidt,High School,Professional,97
8041,19040,Eugene,Sun,Bachelors,Management,60
8047,19046,Shawna,Raje,Bachelors,Management,105
8058,19057,Joanna,Ramos,Bachelors,Management,109
8066,19065,Michele,Arun,Partial College,Professional,113
8069,19068,Alma,Son,Partial College,Professional,64
8899,19898,Desiree,Serrano,Bachelors,Management,93
8902,19901,Ronald,Sara,Partial College,Professional,68
8905,19904,Jasmine,Gray,High School,Professional,69
8910,19909,Geoffrey,Chandra,Partial College,Professional,71
8911,19910,Orlando,Rubio,Partial College,Professional,64
478,11477,Tristan,Hughes,High School,Manual,70
493,11492,Terrence,Chander,High School,Manual,58
545,11544,Joel,Garcia,Bachelors,Clerical,70
553,11552,Eddie,Rubio,Partial College,Manual,109
18819,CS570,Unknown,Unknown,Unknown,Unknown,26
16812,27811,Darren,Vazquez,Bachelors,Skilled Manual,106
11479,22478,Carolyn,Browning,Bachelors,Clerical,109
487,11486,Ariana,Rogers,Partial High School,Manual,72
8551,19550,Lucas,Perez,Bachelors,Professional,44
8665,19664,Ethan,Alexander,Bachelors,Management,77
8054,19053,Gerald,Jordan,Partial College,Professional,106
10811,21810,Justin,Miller,Partial College,Professional,37
8541,19540,Jade,Richardson,Bachelors,Professional,82
8546,19545,Garrett,Watson,Bachelors,Professional,31
8638,19637,Eduardo,Long,High School,Skilled Manual,8
8650,19649,Elizabeth,Martin,High School,Skilled Manual,82
8660,19659,Wyatt,Robinson,Partial College,Skilled Manual,54
8669,19668,Erick,Patel,Partial College,Skilled Manual,29
7165,18164,Alisha,Wang,Bachelors,Management,109
8901,19900,Zoe,Richardson,High School,Professional,67
15647,26646,Jordyn,Perry,Bachelors,Professional,20
15648,26647,Jasmine,Simmons,Bachelors,Professional,27
15649,26648,Riley,Rogers,Graduate Degree,Professional,41
15650,26649,Emily,Perry,Graduate Degree,Professional,30
15676,26675,Natalie,King,High School,Professional,21
15678,26677,William,Johnson,Partial High School,Skilled Manual,39
7083,18082,Steven,Sanchez,Partial College,Professional,84
7084,18083,Osarumwense,Agbonile,Partial College,Professional,80
7085,18084,Jessica,Diaz,Partial College,Professional,7
7086,18085,Christy,Nath,Partial College,Professional,28
7088,18087,Marcus,Long,Bachelors,Management,17
7089,18088,Seth,Stewart,Bachelors,Management,6
7094,18093,Grace,Johnson,Partial College,Professional,81
7095,18094,Roy,Alonso,Bachelors,Management,2
7097,18096,Ariana,Kelly,Bachelors,Management,41
7098,18097,Sydney,Stewart,Partial College,Professional,73
7099,18098,Edward,Lee,High School,Professional,48
7100,18099,Marcus,Edwards,Partial College,Professional,55
7073,18072,Maria,Perez,Bachelors,Management,48
7074,18073,Robert,Chen,Bachelors,Management,5
7075,18074,Julia,Hall,Partial College,Professional,89
7077,18076,Andre,Mehta,Partial College,Professional,24
7080,18079,Victoria,Martin,Bachelors,Management,43
7913,18912,Tyler,Williams,High School,Skilled Manual,89
7915,18914,Felicia,Ruiz,High School,Skilled Manual,12
7916,18915,Sydney,Gonzalez,High School,Skilled Manual,44
7919,18918,Jacqueline,Ross,Partial College,Skilled Manual,1
7921,18920,Jonathan,Young,Partial College,Skilled Manual,34
7922,18921,Rachel,Bailey,Partial College,Skilled Manual,47
11130,22129,Chloe,Hall,Graduate Degree,Management,41
11131,22130,Xavier,Bryant,Graduate Degree,Management,19
11132,22131,Jessica,Cook,Graduate Degree,Management,17
11133,22132,Rachael,Mehta,Graduate Degree,Management,28
11135,22134,Leonard,Raji,Graduate Degree,Management,12
11136,22135,Julia,Hernandez,Graduate Degree,Management,73
11137,22136,Devin,Evans,Graduate Degree,Management,44
11138,22137,Elizabeth,Griffin,Graduate Degree,Management,9
7081,18080,Paige,Richardson,Bachelors,Management,56
7914,18913,Jesse,Stewart,High School,Skilled Manual,12
11134,22133,Xavier,Adams,Graduate Degree,Management,83
15675,26674,Ashley,Jackson,Partial High School,Skilled Manual,24
7087,18086,Jaclyn,Zeng,Partial College,Professional,30
7096,18095,Thomas,Campbell,Bachelors,Management,41
15651,26650,Kevin,Collins,Graduate Degree,Professional,6
7076,18075,Courtney,Adams,Partial College,Professional,32
15681,26680,Melissa,Powell,Partial High School,Skilled Manual,47
15682,26681,Zachary,Jackson,High School,Professional,54
15688,26687,Marshall,Xu,Partial College,Professional,8
15689,26688,Brittney,Xu,Partial College,Professional,53
7110,18109,Samuel,Campbell,Partial College,Professional,43
7111,18110,Austin,Li,Partial College,Professional,54
7112,18111,Timothy,Morris,Partial College,Professional,23
7113,18112,Sophia,Gonzalez,Partial College,Professional,13
7115,18114,Alexandria,Foster,Partial High School,Skilled Manual,26
7116,18115,Richard,Young,Partial High School,Skilled Manual,10
7118,18117,Fernando,Washington,High School,Professional,7
7067,18066,Steve,He,Bachelors,Management,41
7068,18067,Jackson,King,Bachelors,Management,77
7070,18069,Elijah,Hill,Bachelors,Management,44
7071,18070,Alyssa,Martinez,Bachelors,Management,38
7072,18071,Katelyn,Campbell,Bachelors,Management,17
640,11639,Angelica,Perry,Graduate Degree,Professional,23
644,11643,Naomi,Munoz,Bachelors,Skilled Manual,29
645,11644,Charles,Torres,Bachelors,Skilled Manual,7
646,11645,Gabriella,Turner,Bachelors,Skilled Manual,81
647,11646,Anna,Foster,Bachelors,Skilled Manual,29
11154,22153,Alyssa,Kelly,Partial College,Skilled Manual,5
11158,22157,Maria,Richardson,Partial High School,Clerical,3
11159,22158,Amber,Phillips,Partial High School,Clerical,3
11160,22159,David,Davis,Partial College,Skilled Manual,83
11162,22161,Rachel,Clark,Partial College,Skilled Manual,16
11163,22162,Brad,Yuan,Partial College,Skilled Manual,12
11164,22163,Morgan,Scott,Partial College,Skilled Manual,18
7120,18119,Shawn,Nath,High School,Professional,28
7121,18120,Isabella,Martin,High School,Professional,16
7124,18123,Emily,Hughes,Partial College,Professional,42
7225,18224,Vanessa,Perry,Partial College,Professional,47
7226,18225,Paige,Jenkins,Partial College,Professional,47
17616,28615,Jonathan,Flores,Partial High School,Clerical,76
17617,28616,Sarah,Harris,High School,Skilled Manual,5
17618,28617,Noah,Davis,High School,Skilled Manual,11
17619,28618,Katelyn,Bailey,High School,Skilled Manual,10
17773,28772,Eric,Hughes,High School,Clerical,48
17774,28773,Gerald,Malhotra,High School,Clerical,41
17777,28776,Abigail,Morris,Partial High School,Clerical,26
17781,28780,Melissa,Griffin,Partial High School,Clerical,10
17782,28781,Alex,Collins,Partial High School,Clerical,21
17784,28783,Makayla,Rivera,Partial High School,Clerical,76
17785,28784,Briana,Gomez,Partial High School,Clerical,24
17786,28785,Jose,Foster,Partial High School,Clerical,17
17787,28786,Erick,Prasad,Partial High School,Clerical,29
17789,28788,Dominique,Martinez,High School,Skilled Manual,28
17790,28789,Elijah,Zhang,High School,Skilled Manual,45
17791,28790,Seth,Howard,High School,Skilled Manual,78
17968,28967,Jessica,Morris,High School,Professional,2
17969,28968,Marcus,Morgan,High School,Professional,34
17970,28969,Eduardo,Flores,High School,Professional,4
17989,28988,Harold,Perez,Partial High School,Clerical,28
17991,28990,Ann,Raman,Partial High School,Clerical,30
17994,28993,Destiny,Perry,Partial High School,Clerical,87
18058,29057,Latoya,Andersen,Partial College,Skilled Manual,2
18284,29283,Jeff,Smith,High School,Professional,30
18285,29284,Riley,Hughes,High School,Professional,92
7069,18068,Ethan,Walker,Bachelors,Management,35
17775,28774,Latasha,Rowe,High School,Clerical,30
17783,28782,Cody,Howard,High School,Skilled Manual,45
15680,26679,Noah,Perry,Partial High School,Skilled Manual,73
17788,28787,Gabrielle,Wood,Partial High School,Clerical,53
17990,28989,Angela,Cox,Partial High School,Clerical,87
18327,29326,Victoria,Diaz,High School,Skilled Manual,30
7114,18113,Abigail,Simmons,Partial College,Professional,32
11161,22160,Alex,Richardson,Partial College,Skilled Manual,77
17620,28619,Brianna,Bailey,High School,Skilled Manual,31
17778,28777,Brittany,Wood,Partial High School,Clerical,14
18323,29322,Gavin,Alexander,High School,Skilled Manual,87
7122,18121,Madeline,Young,High School,Professional,1
7224,18223,Noah,Clark,Partial College,Professional,75
7917,18916,Christian,Moore,High School,Skilled Manual,33
7918,18917,Jonathan,Nelson,High School,Skilled Manual,37
7976,18975,Samuel,Bryant,Partial High School,Clerical,18
8216,19215,Edward,Hall,High School,Skilled Manual,10
8222,19221,Kaitlyn,Williams,High School,Skilled Manual,56
11368,22367,Jasmine,Griffin,Graduate Degree,Skilled Manual,33
11369,22368,Edward,Ross,Partial College,Clerical,79
11370,22369,Louis,Deng,Graduate Degree,Skilled Manual,15
11373,22372,Melanie,Perry,Graduate Degree,Skilled Manual,5
11347,22346,Catherine,Howard,Partial College,Clerical,41
11359,22358,Sydney,Butler,Partial College,Clerical,44
11362,22361,Nathan,White,Partial College,Clerical,31
11363,22362,Austin,Russell,Graduate Degree,Skilled Manual,45
11365,22364,Katherine,Jenkins,Graduate Degree,Skilled Manual,13
11376,22375,Jasmine,Williams,Graduate Degree,Skilled Manual,36
11377,22376,Marcus,Martin,Graduate Degree,Skilled Manual,78
11544,22543,Jeremy,Campbell,Graduate Degree,Skilled Manual,77
11547,22546,Nicholas,Jones,High School,Skilled Manual,76
11549,22548,Angela,Brooks,Graduate Degree,Skilled Manual,21
7102,18101,Bailey,Turner,Partial College,Professional,56
7105,18104,Taylor,Coleman,Partial College,Professional,74
7106,18105,Destiny,Brooks,Partial College,Professional,48
7107,18106,Carson,Alexander,Partial College,Professional,2
7109,18108,Colin,Gao,Partial College,Professional,28
18848,CS620,Unknown,Unknown,Unknown,Unknown,75
18791,CS469,Unknown,Unknown,Unknown,Unknown,28
18766,CS434,Unknown,Unknown,Unknown,Unknown,117
11371,22370,Carol,Patterson,Graduate Degree,Skilled Manual,18
8223,19222,Jordan,Hall,High School,Skilled Manual,14
7103,18102,Nicholas,Lewis,Bachelors,Management,37
11361,22360,Caleb,Collins,Partial College,Clerical,29
7934,18933,Kelli,Huang,Partial High School,Skilled Manual,8
7108,18107,Laura,Liang,Partial College,Professional,15
11366,22365,Sebastian,Richardson,Graduate Degree,Skilled Manual,5
8217,19216,Gabriel,Lopez,High School,Skilled Manual,2
11375,22374,Luke,Patterson,Graduate Degree,Skilled Manual,80
11548,22547,Elijah,Flores,Graduate Degree,Skilled Manual,31
7437,18436,Richard,Johnson,Graduate Degree,Management,38
7439,18438,Sheila,Sanz,Graduate Degree,Management,28
7440,18439,Angela,Coleman,Graduate Degree,Management,47
7441,18440,Joe,Ashe,Graduate Degree,Management,28
7442,18441,Tabitha,Munoz,Graduate Degree,Management,41
7449,18448,Jennifer,Bailey,Partial College,Skilled Manual,54
12047,23046,Pamela,Malhotra,Partial College,Professional,3
12048,23047,Valerie,Xu,Graduate Degree,Management,24
12051,23050,Jack,Hall,Graduate Degree,Management,81
12052,23051,Jesse,Green,Graduate Degree,Management,48
12054,23053,Anna,Bailey,High School,Professional,82
12055,23054,David,Moore,High School,Professional,47
12056,23055,Seth,Diaz,Partial College,Professional,77
686,11685,Jose,Griffin,Bachelors,Professional,87
687,11686,Luke,Edwards,Bachelors,Professional,55
688,11687,Cody,Torres,Bachelors,Professional,43
689,11688,Victoria,Morris,Bachelors,Skilled Manual,86
691,11690,Caroline,Butler,Graduate Degree,Professional,88
692,11691,Kaitlyn,Wilson,Bachelors,Professional,40
693,11692,Caleb,Gonzales,Bachelors,Professional,12
14351,25350,Alberto,Alonso,Partial High School,Clerical,12
14353,25352,Brandon,Martinez,Partial High School,Clerical,78
14354,25353,Caitlin,Stewart,Partial High School,Clerical,10
14355,25354,Kevin,Hughes,Partial High School,Clerical,35
14356,25355,Richard,Smith,Partial High School,Clerical,84
14358,25357,Marcus,Foster,Partial High School,Clerical,15
12059,23058,Michelle,Rivera,Graduate Degree,Management,15
12060,23059,Spencer,Price,Graduate Degree,Management,48
12061,23060,Isabella,Long,Partial College,Professional,33
12062,23061,Jeremiah,Sanders,Partial College,Professional,31
12064,23063,Jennifer,Thompson,Graduate Degree,Management,23
12065,23064,Alexander,Rodriguez,Graduate Degree,Management,8
12066,23065,Derek,Nath,Graduate Degree,Management,8
12067,23066,Austin,Lal,Graduate Degree,Management,2
12068,23067,Kelli,Pal,Graduate Degree,Management,15
12070,23069,Anna,Gray,Graduate Degree,Management,16
12072,23071,Haley,Gonzales,Graduate Degree,Management,30
12073,23072,Toni,Srini,Bachelors,Management,8
12076,23075,Rebekah,Sandberg,Graduate Degree,Management,2
14344,25343,Carol,Simmons,Partial High School,Clerical,31
14346,25345,Olivia,Powell,Partial High School,Clerical,23
14347,25346,Ian,Gonzalez,Partial High School,Clerical,83
14349,25348,Angela,Wood,High School,Skilled Manual,21
14359,25358,Jade,Torres,Partial High School,Clerical,52
14360,25359,Alex,Young,High School,Skilled Manual,54
14361,25360,Mason,James,High School,Skilled Manual,39
14366,25365,Gabrielle,Perry,High School,Skilled Manual,45
14417,25416,Jack,Coleman,Partial High School,Clerical,19
7428,18427,Justin,Diaz,Graduate Degree,Management,76
7429,18428,Alexis,Henderson,Graduate Degree,Management,77
7430,18429,Faith,Gonzales,Graduate Degree,Management,74
7432,18431,Cameron,Hayes,Partial College,Professional,36
7433,18432,Jordan,Lopez,Graduate Degree,Management,15
7435,18434,Clayton,Stone,Graduate Degree,Management,15
14835,25834,Jeremy,Davis,High School,Professional,36
14836,25835,Destiny,Flores,High School,Professional,27
14857,25856,Benjamin,Sharma,High School,Professional,24
14859,25858,Mariah,Gonzales,Partial High School,Clerical,87
14860,25859,Mackenzie,Peterson,Partial High School,Clerical,78
14861,25860,Justin,Thomas,Partial High School,Clerical,12
14862,25861,Garrett,Cooper,Partial High School,Skilled Manual,35
18831,CS597,Unknown,Unknown,Unknown,Unknown,29
12050,23049,Gina,Moreno,Graduate Degree,Management,3
685,11684,Devin,Parker,Bachelors,Professional,7
7436,18435,Maria,Phillips,Graduate Degree,Management,4
14352,25351,Jordan,Phillips,Partial High School,Clerical,87
7438,18437,Isabella,Butler,Graduate Degree,Management,54
14858,25857,Abigail,Perry,Partial High School,Clerical,48
12069,23068,Ryan,Shan,Graduate Degree,Management,24
14345,25344,Thomas,Baker,High School,Clerical,89
690,11689,Ian,Diaz,Bachelors,Skilled Manual,84
14357,25356,Jonathan,Miller,Partial High School,Clerical,29
7443,18442,Mason,Hill,Graduate Degree,Management,47
12063,23062,Natalie,Reed,Graduate Degree,Management,76
14363,25362,Makayla,Bailey,High School,Skilled Manual,46
14863,25862,Jared,Bell,Partial High School,Skilled Manual,45
12074,23073,Christian,Griffin,Bachelors,Management,79
7431,18430,Victoria,Morgan,Partial College,Professional,48
1748,12747,Colleen,Hu,Partial High School,Manual,57
1800,12799,George,Chandra,Bachelors,Clerical,66
1801,12800,Lacey,Chen,Bachelors,Clerical,105
1802,12801,Melody,Browning,Bachelors,Clerical,72
1803,12802,Alan,Sun,Bachelors,Clerical,93
1810,12809,Michele,Navarro,Partial College,Manual,116
7028,18027,Alexia,Griffin,Partial College,Clerical,61
7030,18029,Carmen,Malhotra,Partial College,Clerical,67
7032,18031,Shawna,Tang,Partial High School,Manual,63
7034,18033,Evelyn,Patel,Partial College,Clerical,97
7035,18034,Ethan,Robinson,High School,Manual,60
7036,18035,Karen,Zhang,Partial High School,Manual,64
7037,18036,Bruce,Sanchez,Partial High School,Manual,98
11552,22551,Andy,Rubio,Graduate Degree,Clerical,107
7046,18045,Toni,Arun,Partial College,Clerical,107
7048,18047,Latasha,Alvarez,Partial College,Clerical,71
11695,22694,Molly,Kapoor,Partial College,Clerical,98
11706,22705,Adriana,Kapoor,Partial High School,Manual,62
13532,24531,Andres,Xie,Bachelors,Management,60
13533,24532,Phillip,Perez,Bachelors,Management,93
13537,24536,Cynthia,Perez,Partial College,Professional,106
13838,24837,Wyatt,Lewis,Partial College,Professional,57
13839,24838,Elijah,Young,Partial College,Professional,64
13840,24839,Tamara,Goldberg,High School,Professional,62
13844,24843,Bryant,Subram,Partial College,Professional,61
13851,24850,Emmanuel,Perez,Bachelors,Management,93
13855,24854,Emma,Jenkins,Partial College,Professional,94
13857,24856,Candice,Huang,Partial College,Professional,93
13874,24873,Alisha,Li,Partial College,Management,95
13877,24876,Jarrod,Subram,High School,Management,68
1811,12810,Chase,Stewart,Bachelors,Clerical,64
